,Crush,White,Raw,Other,Total sugar,Sugar/Crush,Raw/Sugar
12/14/2018,1039221.205,14066.285,85245.665,553.9732,99865.9232,96.09688748,0.853601131
12/15/2018,1062258.3,15354.685,85769.619,1258.4343,102382.7383,96.38214952,0.837735154
12/16/2018,1070794.555,16420.2,89782.688,1620.3621,107823.2501,100.6946193,0.832683933
12/17/2018,1066125.055,16096.77,87936.641,1323.367,105356.778,98.82215741,0.834655754
12/18/2018,1060425.82,16420.285,88251.975,1540.7716,106213.0316,100.1607369,0.830895924
12/19/2018,1106964.07,16974.845,90118.28,1493.1177,108586.2427,98.09373732,0.82992355
12/20/2018,1123802.74,18282.875,89450.047,1719.5889,109452.5109,97.39477135,0.81724984
12/21/2018,1158062.195,19480.325,92414.053,1880.8885,113775.2665,98.24624877,0.812250816
12/22/2018,1157596.575,19625.09,95215.769,1327.9101,116168.7691,100.3534147,0.819633106
12/23/2018,1153843.23,22197.53,94211.635,1697.7651,118106.9301,102.3595988,0.797680838
12/24/2018,1168551.975,22307.99,94029.935,1697.0193,118034.9443,101.0095801,0.796627944
12/25/2018,1180647.835,23855.445,92744.871,1619.8163,118220.1323,100.1315793,0.784509958
12/26/2018,1152203.165,25770.9,92842.986,1600.4977,120214.3837,104.3343634,0.772311791
12/27/2018,1167470.41,24057.925,92087.622,1853.9606,117999.5076,101.0728037,0.780406833
12/28/2018,954833.25,24004.66,90501.121,1511.7811,116017.5621,121.505574,0.780063978
12/29/2018,408300.465,19439.655,56754.312,731.6723,76925.6393,188.4044861,0.73778148
12/30/2018,143419.295,17569.5,18533.523,458.7577,36561.7807,254.9293015,0.506909747
12/31/2018,48736.03,14683.275,975.217,642.0083,16300.5003,334.4650826,0.059827428
1/1/2019,32560.33,12366.78,-7294.574,338.403,5410.609,166.1718109,-1.348198327
1/2/2019,248271.73,13762.25,-6013.521,516.86056,8265.58956,33.29251204,-0.727536851
1/3/2019,845210.845,16350.35,25448.46,844.08864,42642.89864,50.45237989,0.596780726
1/4/2019,1182288.595,21630.955,70162.082,1657.8413,93450.8783,79.04235793,0.750791039
1/5/2019,1232028.505,25870.845,92980.828,3121.8975,121973.5705,99.00223088,0.762303076
1/6/2019,1270697.64,29023.77,100615.6,4357.24952,133996.6195,105.4512225,0.750881629
1/7/2019,1271043.045,27306.335,102522.202,4623.7574,134452.2944,105.7810709,0.762517311
1/8/2019,1262118.455,27951.36,104119.19,3877.51717,135948.0672,107.7141901,0.765874736
1/9/2019,1252187.925,30612.15,103020.094,2175.46002,135807.704,108.4563278,0.758573269
1/10/2019,1257018.54,30689.33,103746.529,1425.9905,135861.8495,108.0826139,0.763617818
1/11/2019,1267407.475,32173.775,104978.777,1639.5831,138792.1351,109.5086922,0.756374105
1/12/2019,1252654.41,32037.085,102764.68,1572.4315,136374.1965,108.8681726,0.753549298
1/13/2019,1233009.745,32444.725,102100.681,1707.6185,136253.0245,110.5044182,0.749346162
1/14/2019,1244169.745,31571.485,105212.369,1741.70815,138525.5622,111.3397611,0.759515914
1/15/2019,1254387.01,30380.66,107022.929,1240.52353,138644.1125,110.5273822,0.771925522
1/16/2019,1236208.685,30254.085,107379.021,1181.9824,138815.0884,112.290983,0.773539982
1/17/2019,1234488.435,29920.835,104369.546,1624.0579,135914.4389,110.0977822,0.767906242
1/18/2019,1151138.665,30611.84,101290.477,1549.73129,133452.0483,115.9304716,0.75900279
1/19/2019,1203057.705,29018.69,100102.562,1548.84372,130670.0957,108.6149859,0.766070932
1/20/2019,1213363.82,31078.325,101314.393,1792.68087,134185.3989,110.589583,0.755032916
1/21/2019,1213500.335,30677.525,103419.071,2216.4858,136313.0818,112.3304855,0.758687792
1/22/2019,1181336.03,29966.465,99456.13,2139.57395,131562.169,111.3672703,0.755962985
1/23/2019,1229018.915,28143.555,110489.954,1968.73785,140602.2469,114.4020203,0.785833488
1/24/2019,1195897.765,27645.15,107783.81,1717.7129,137146.6729,114.6809342,0.785901748
1/25/2019,1199613.7,28243.45,105049.708,1623.14202,134916.3,112.4664548,0.778628735
1/26/2019,1228375.13,29990.73,106786.051,1894.23718,138671.0182,112.8897963,0.770067548
1/27/2019,1251331.57,30863.79,109732.185,1893.38562,142489.3606,113.8701876,0.770107919
1/28/2019,1201082.955,30278.6,109709.277,1676.6698,141664.5468,117.9473459,0.774430014
1/29/2019,1151226.3,30473.855,105108.974,1392.3836,136975.2126,118.9820043,0.767357626
1/30/2019,1150518.18,28641.2,103455.292,1353.38998,133449.882,115.991111,0.775237044
1/31/2019,1154338.385,28085.2,107455.73,1245.8874,136786.8174,118.4980238,0.785570803
2/1/2019,1164146,27984.215,104032.578,1566.53996,133583.333,114.7479208,0.778784117
2/2/2019,1189601.155,28869.235,107488.703,1698.98876,138056.9268,116.053121,0.77858247
2/3/2019,1097137.225,26903.795,105601.106,1534.13767,134039.0387,122.171626,0.787838432
2/4/2019,983818,25399.8,98445.648,1228.63708,125074.0851,127.1313242,0.787098686
2/5/2019,924649.08,21527.29,90028.291,1310.25563,112865.8366,122.0634282,0.797657588
2/6/2019,990068.93,20459.265,88623.982,1553.63257,110636.8796,111.7466433,0.801034721
2/7/2019,1097831.53,20570.61,95050.681,1634.93082,117256.2218,106.807118,0.810623774
2/8/2019,1182144.01,24234.68,106348.65,1300.56195,131883.892,111.5633043,0.806380889
2/9/2019,1165557.72,27928.125,102292.972,1490.46997,131711.567,113.0030411,0.776643801
2/10/2019,1217514.615,28589.4,108264.938,1567.57941,138421.9174,113.6922019,0.782137251
2/11/2019,1218248.875,29759.255,111130.529,1552.1727,142441.9567,116.9235282,0.780181146
2/12/2019,1215051.055,28814.885,112646.799,1522.74465,142984.4286,117.6777124,0.78782564
2/13/2019,1171173.995,30578.075,106663.948,1713.93837,138955.9614,118.6467271,0.76760973
2/14/2019,1149141.425,29783.63,101465.19,2035.63246,133284.4525,115.9861176,0.761268011
2/15/2019,1182882.275,31061.49,101068.581,1902.0067,134032.0777,113.3097355,0.75406263
2/16/2019,1252125.3,32112.605,108445.553,1967.24172,142525.3997,113.8267869,0.760885801
2/17/2019,1203644.385,31483.72,104784.39,1744.10416,138012.2142,114.6619516,0.759239975
2/18/2019,1134681.94,30874.205,104952.668,1651.09384,137477.9668,121.1599145,0.763414461
2/19/2019,1158288.89,31297.695,100741.596,1858.5605,133897.8515,115.5997029,0.752376494
2/20/2019,1192258.86,30317.69,103383.189,1846.9897,135547.8687,113.6899655,0.76270612
2/21/2019,1182317.71,30219.535,105607.959,2223.44797,138050.942,116.7629824,0.764992672
2/22/2019,1156294.08,30313.14,104464.854,2120.88328,136898.8773,118.3945154,0.763080429
2/23/2019,1210901.285,30116.565,105013.656,1936.9189,137067.1399,113.1943137,0.766147569
2/24/2019,1150991.8,32847.16,101519.288,1823.64729,136190.0953,118.324123,0.74542343
2/25/2019,1174295.88,30967.545,102398.756,1843.03912,135209.3401,115.1407771,0.757334929
2/26/2019,1101704.485,30515.13,97684.201,1483.57201,129682.903,117.711151,0.753254274
2/27/2019,1059728.915,29496.13,94332.089,1699.39042,125527.6094,118.4525662,0.751484788
2/28/2019,1109724.74,30392.52,94363.632,1934.3741,126690.5261,114.1639197,0.744835742
3/1/2019,1113957.915,29679.61,98790.943,1713.33326,130183.8863,116.8660723,0.75885692
3/2/2019,1102344.385,30019.055,95617.992,1864.91616,127501.9632,115.6643649,0.749933488
3/3/2019,1149409.15,28988.62,99706.764,2086.88152,130782.2655,113.7821684,0.762387497
3/4/2019,1126204.455,26988.735,102157.104,1829.04381,130974.8828,116.2976067,0.779974769
3/5/2019,1132780.015,26277.245,105956.964,1795.07885,134029.2879,118.3189022,0.790550824
3/6/2019,1090028.79,24933.74,101485.335,2177.52758,128596.6026,117.9754184,0.789175864
3/7/2019,1054752.725,25611.825,98269.965,1486.11905,125367.909,118.8600001,0.783852628
3/8/2019,1072032.19,25468.105,99735.166,1734.08282,126937.3538,118.4081551,0.785703837
3/9/2019,1071291.89,24203.415,98323.633,1517.11359,124044.1616,115.789322,0.792650228
3/10/2019,1088587.65,24262.945,102167.731,1494.30257,127924.9786,117.5146334,0.798653493
3/11/2019,1076327.839,25801.285,100282.981,1192.1508,127276.4168,118.2506038,0.787914867
3/12/2019,1066641.795,24831.83,103085.886,1173.17558,129090.8916,121.0255328,0.798552746
3/13/2019,1038462.645,27231.175,97866.877,1496.97471,126595.0267,121.9061921,0.773070472
3/14/2019,984161.415,27628.095,93587.858,1729.51966,122945.4727,124.9240935,0.76121435
3/15/2019,1001565.835,26997.205,89300.392,1660.2858,117957.8828,117.773469,0.757053195
3/16/2019,976694.49,27509.025,87970.951,1749.98194,117229.9579,120.0272543,0.750413568
3/17/2019,984396.745,27342.13,86858.202,2110.84431,116311.1763,118.1547754,0.746774341
3/18/2019,949527.1,26693.65,87754.232,2078.62494,116526.5069,122.72057,0.753083863
3/19/2019,944996.5,25702.36,84540.813,2274.35984,112517.5328,119.0666133,0.751356796
3/20/2019,927648.88,26719.3,80271.128,2031.4578,109021.8858,117.5249474,0.73628453
3/21/2019,877155.3,26561,82437.846,2252.9905,111251.8365,126.8325421,0.741002114
3/22/2019,867413.391,26463.47,78294.496,2405.28675,107163.2528,123.5434614,0.730609551
3/23/2019,838936.87,26208.3,75941.664,1632.71396,103782.678,123.707375,0.731737372
3/24/2019,772877.715,25685.46,73272.71,1716.58264,100674.7526,130.2596138,0.727816141
3/25/2019,717872.63,23587.865,64482.681,1950.94878,90021.49478,125.4003719,0.716303158
3/26/2019,725363.01,22855.375,64823.758,1746.55541,89425.68841,123.2840484,0.724889673
3/27/2019,703273.915,21022.605,65409.18,1365.60023,87797.38523,124.8409522,0.745001458
3/28/2019,707398.895,22973.96,61285.003,1591.79153,85850.75453,121.3611657,0.713855147
3/29/2019,687357.9,23659.07,59235.023,2623.83923,85517.93223,124.4154351,0.692662012
3/30/2019,655205.08,22574.29,54867.54,1614.58934,79056.41934,120.6590452,0.694030168
3/31/2019,653770.85,22832.335,54149.031,1992.45994,78973.82594,120.7974108,0.685657942
4/1/2019,581466.82,23023.065,49893.49,1667.108,74583.663,128.2681323,0.668960038
4/2/2019,549373.24,22363.9,46323.459,1463.45831,70150.81731,127.6924542,0.660340974
4/3/2019,521577.645,20305.13,43909.774,1657.0418,65871.9458,126.2936524,0.66659294
4/4/2019,460774.575,18709.945,42815.752,1718.38851,63244.08551,137.2560227,0.676992191
4/5/2019,450017.285,16061.83,36579.379,948.21584,53589.42484,119.0830366,0.682585773
4/6/2019,400781.215,15263.74,33985.747,999.31908,50248.80608,125.3771489,0.676349343
4/7/2019,338861.34,15314.11,29818.382,1424.22565,46556.71765,137.3916471,0.640474318
4/8/2019,315792.805,15101.57,25928.63,1251.76433,42281.96433,133.8914746,0.613231443
4/9/2019,258332.4,14627.87,20958.687,964.78585,36551.34285,141.4895803,0.573404022
4/10/2019,179245.93,13149.45,17563.327,1240.06894,31952.84594,178.2626023,0.549663934
4/11/2019,68741.59,9900.43,10731.135,1133.76514,21765.33014,316.6253521,0.493038007
4/12/2019,27982.2,7941.835,2984.91,791.52587,11718.27087,418.7758957,0.254722735
4/13/2019,7673.23,5994.15,-238.36,696.4088,6452.1988,840.8712889,-0.036942445
4/14/2019,855.04,5329.06,-4593.857,657.9334,1393.1364,1629.323073,-3.297492622
4/15/2019,908.81,4895,-5747.726,533.33595,-319.39005,-351.4376492,17.99594571
4/16/2019,4933.87,4674.94,-5709.533,530.30923,-504.28377,-102.2085645,11.32206377
4/17/2019,37488.23,4448.14,-2629.011,649.84236,2468.97136,65.8599075,-1.064820371
4/18/2019,93686.6,5338.24,-764.512,731.90383,5305.63183,56.63170432,-0.144094431
4/19/2019,135099.88,6015.75,5561.71,725.09929,12302.55929,91.06269591,0.45207748
4/20/2019,117887.01,6572.435,7182.879,684.82054,14440.13454,122.4913121,0.497424659
4/21/2019,128796.57,6687.05,6569.753,992.32999,14249.13299,110.6328607,0.461063351
4/22/2019,130134.93,6342.44,7113.533,1159.20568,14615.17868,112.3078844,0.486722274
4/23/2019,114968.99,6532.775,6467.066,921.32956,13921.17056,121.0863082,0.46454901
4/24/2019,120764.17,6652.925,6398.383,1206.53896,14257.84696,118.0635528,0.448762216
4/25/2019,99477.8,6560.5,5961.046,1106.27375,13627.81975,136.993578,0.437417438
4/26/2019,70166.6,5228.39,4412.725,1112.59944,10753.71444,153.2597338,0.410344261
4/27/2019,51700.26,5684.88,1374.667,1044.52697,8104.07397,156.751126,0.16962666
4/28/2019,47916.95,5233.86,2190.165,709.21858,8133.24358,169.7362537,0.269285554
4/29/2019,32164.24,4430.85,1833.026,693.74292,6957.61892,216.3153527,0.263455935
4/30/2019,19456.53,4552.39,745.887,722.79314,6021.07014,309.4626914,0.123879474
5/1/2019,13439.3,3982.05,-362.889,426.4309,4045.5919,301.0269806,-0.089699853
5/2/2019,7480.19,2895.51,-1887.64,591.12855,1598.99855,213.7644298,-1.180513891
5/3/2019,6941.88,2904.75,-2399.243,564.98818,1070.49518,154.2082519,-2.241245962
5/4/2019,4711.87,2588.45,-2963.226,498.02059,123.24459,26.15619489,-24.043457
5/5/2019,7926.55,3043.85,-2672.155,400.51494,772.20994,97.42068617,-3.460399642
5/6/2019,2742.1,2915.06,-2794.839,426.65369,546.87469,199.4364502,-5.11056564
5/7/2019,-1532.92,2545.47,-3668.108,487.8724,-634.7656,414.0891893,5.778681138
5/8/2019,831.32,2921.26,-3152.812,802.89156,571.33956,687.2679113,-5.518280583
5/9/2019,0,0,0,0,0,,
5/10/2019,0,0,0,0,0,,
5/11/2019,0,0,0,0,0,,
5/12/2019,0,0,0,0,0,,
5/13/2019,0,0,0,0,0,,
5/14/2019,0,0,0,0,0,,
5/15/2019,0,0,0,0,0,,
5/16/2019,0,0,0,0,0,,
5/17/2019,0,0,0,0,0,,
5/18/2019,0,0,0,0,0,,
5/19/2019,0,0,0,0,0,,
5/20/2019,0,0,0,0,0,,
5/21/2019,0,0,0,0,0,,
5/22/2019,0,0,0,0,0,,
5/23/2019,0,0,0,0,0,,
5/24/2019,0,0,0,0,0,,
5/25/2019,0,0,0,0,0,,
5/26/2019,0,0,0,0,0,,
5/27/2019,0,0,0,0,0,,
5/28/2019,0,0,0,0,0,,
5/29/2019,0,0,0,0,0,,
5/30/2019,0,0,0,0,0,,
5/31/2019,0,0,0,0,0,,
6/1/2019,0,0,0,0,0,,
6/2/2019,0,0,0,0,0,,
6/3/2019,0,0,0,0,0,,
6/4/2019,0,0,0,0,0,,
6/5/2019,0,0,0,0,0,,
6/6/2019,0,0,0,0,0,,
6/7/2019,0,0,0,0,0,,
6/8/2019,0,0,0,0,0,,
6/9/2019,0,0,0,0,0,,
6/10/2019,0,0,0,0,0,,
6/11/2019,0,0,0,0,0,,
6/12/2019,0,0,0,0,0,,
6/13/2019,0,0,0,0,0,,
6/14/2019,0,0,0,0,0,,
6/15/2019,0,0,0,0,0,,
6/16/2019,0,0,0,0,0,,
6/17/2019,0,0,0,0,0,,
6/18/2019,0,0,0,0,0,,
6/19/2019,0,0,0,0,0,,
6/20/2019,0,0,0,0,0,,
6/21/2019,0,0,0,0,0,,
6/22/2019,0,0,0,0,0,,
6/23/2019,0,0,0,0,0,,
6/24/2019,0,0,0,0,0,,
6/25/2019,0,0,0,0,0,,
6/26/2019,0,0,0,0,0,,
6/27/2019,0,0,0,0,0,,
6/28/2019,0,0,0,0,0,,
6/29/2019,0,0,0,0,0,,
6/30/2019,0,0,0,0,0,,
7/1/2019,0,0,0,0,0,,
7/2/2019,0,0,0,0,0,,
7/3/2019,0,0,0,0,0,,
7/4/2019,0,0,0,0,0,,
7/5/2019,0,0,0,0,0,,
7/6/2019,0,0,0,0,0,,
7/7/2019,0,0,0,0,0,,
7/8/2019,0,0,0,0,0,,
7/9/2019,0,0,0,0,0,,
7/10/2019,0,0,0,0,0,,
7/11/2019,0,0,0,0,0,,
7/12/2019,0,0,0,0,0,,
7/13/2019,0,0,0,0,0,,
7/14/2019,0,0,0,0,0,,
7/15/2019,0,0,0,0,0,,
7/16/2019,0,0,0,0,0,,
7/17/2019,0,0,0,0,0,,
7/18/2019,0,0,0,0,0,,
7/19/2019,0,0,0,0,0,,
7/20/2019,0,0,0,0,0,,
7/21/2019,0,0,0,0,0,,
7/22/2019,0,0,0,0,0,,
7/23/2019,0,0,0,0,0,,
7/24/2019,0,0,0,0,0,,
7/25/2019,0,0,0,0,0,,
7/26/2019,0,0,0,0,0,,
7/27/2019,0,0,0,0,0,,
7/28/2019,0,0,0,0,0,,
7/29/2019,0,0,0,0,0,,
7/30/2019,0,0,0,0,0,,
7/31/2019,0,0,0,0,0,,
8/1/2019,0,0,0,0,0,,
11/1/2019,0,0,0,0,0,,
11/2/2019,0,0,0,0,0,,
11/3/2019,0,0,0,0,0,,
11/4/2019,0,0,0,0,0,,
11/5/2019,0,0,0,0,0,,
11/6/2019,0,0,0,0,0,,
11/7/2019,0,0,0,0,0,,
11/8/2019,0,0,0,0,0,,
11/9/2019,0,0,0,0,0,,
11/10/2019,0,0,0,0,0,,
11/11/2019,0,0,0,0,0,,
11/12/2019,0,0,0,0,0,,
11/13/2019,0,0,0,0,0,,
11/14/2019,0,0,0,0,0,,
11/15/2019,0,0,0,0,0,,
11/16/2019,0,0,0,0,0,,
11/17/2019,0,0,0,0,0,,
11/18/2019,0,0,0,0,0,,
11/19/2019,0,0,0,0,0,,
11/20/2019,0,0,0,0,0,,
11/21/2019,0,0,0,0,0,,
11/22/2019,0,0,0,0,0,,
11/23/2019,0,0,0,0,0,,
11/24/2019,0,0,0,0,0,,
11/25/2019,0,0,0,0,0,,
11/26/2019,0,0,0,0,0,,
11/27/2019,0,0,0,0,0,,
11/28/2019,0,0,0,0,0,,
11/29/2019,0,0,0,0,0,,
11/30/2019,0,0,0,0,0,,
12/1/2019,97299.365,0,635.61,0,635.61,6.532519508,1
12/2/2019,225693.14,0,5119.401,0,5119.401,22.68301553,1
12/3/2019,278474.605,431.525,13314.799,218.0134,13964.3374,50.14581994,0.953485913
12/4/2019,339792.885,858.06,18680.893,614.2598,20153.2128,59.31028485,0.926943668
12/5/2019,366074.515,1992.315,25296.425,778.6515,28067.3915,76.6712523,0.901274527
12/6/2019,401761.695,4423.15,26274.244,918.2952,31615.6892,78.69264192,0.831050806
12/7/2019,500268.625,4939.645,32004.2,954.3237,37898.1687,75.75563768,0.844478799
12/8/2019,553706.53,7260.38,35746.616,886.9067,43893.9027,79.27286445,0.814386824
12/9/2019,621078.645,8658.579,42071.951,709.1549,51439.6849,82.82314215,0.817888972
12/10/2019,778671.73,9240.792,51326.5,932.9338,61500.2258,78.98094079,0.834574172
12/11/2019,864757.52,9797.58,61163.952,1185.232,72146.764,83.430051,0.847771246
12/12/2019,886480.035,10220.415,65003.989,2177.5739,77401.9779,87.31384221,0.839823358
12/13/2019,940005.02,10789.915,73828.697,8631.8966,93250.5086,99.20213894,0.791724336
12/14/2019,981063.425,11525.52,75635.863,4531.5317,91692.9147,93.46277964,0.824882307
12/15/2019,1025803.435,12019.365,82432.142,2155.1843,96606.6913,94.17661123,0.853275699
12/16/2019,1034779.12,13153.105,85168.155,3113.2068,101434.4668,98.02523538,0.839637233
12/17/2019,1061764.84,14454.615,84735.712,4649.4964,103839.8234,97.7992673,0.816023268
12/18/2019,1074532.66,15744.51,88003.19,4368.42,108116.12,100.6168736,0.813969194
12/19/2019,1075036.29,16948.21,87366.97,4732.74,109047.92,101.4365027,0.801179602
12/20/2019,1104395.15,17724.49,89181.53,4889.29,111795.31,101.2276356,0.828020145
12/21/2019,1108488.59,18923.08,90963.44,4747.90,114634.42,103.4150609,0.825141372
12/22/2019,1088560.41,18974.40,91913.75,4445.48,115333.62,105.9505913,0.822957685
12/23/2019,1125371.16,20438.51,95212.52,5034.98,120686.01,107.2410739,0.820407214
12/24/2019,1148299.80,21124.65,94147.79,4778.55,120050.98,104.5467263,0.817897335
12/25/2019,1136990.43,22007.75,94129.39,4604.14,120741.28,106.1937495,0.815399003
12/26/2019,1136797.75,23005.63,94974.80,5542.60,123523.03,108.6587545,0.812489155
12/27/2019,1035413.42,25415.41,84429.67,5495.04,115340.12,111.3952346,0.808047414
12/28/2019,645763.56,22626.76,71941.71,4340.14,98908.61,153.1653698,0.804401123
12/29/2019,219402.26,18317.02,32484.51,1639.71,52441.23,239.0186628,0.800073558
12/30/2019,121055.06,15454.15,12732.74,888.31,29075.20,240.1816058,0.795435709
12/31/2019,30376.91,13453.50,-2355.18,203.03,11301.35,372.037439,0.790463583
1/1/2020,15118.53,14779.67,-10772.16,125.30,4132.81,273.3609022,0.784321723
1/2/2020,176786.37,13897.26,-7970.11,422.99,6350.14,35.91987719,0.778671688
1/3/2020,743750.77,16407.57,17851.99,717.31,34976.86,47.02766849,0.774639442
1/4/2020,1046353.74,20536.89,57534.83,1333.70,79405.41,75.88773191,0.772987374
1/5/2020,1150233.94,23957.66,82480.68,4243.05,110681.39,96.22511113,0.771765926
1/6/2020,1153308.73,25915.39,91357.90,5274.61,122547.90,106.2576699,0.770545966
1/7/2020,1177481.70,25987.02,95940.29,7779.00,129706.30,110.1556848,0.769100057
1/8/2020,1208142.06,26352.46,98049.97,8076.56,132478.99,109.6551386,0.767776931
1/9/2020,1194680.43,27250.01,101934.48,6666.05,135850.55,113.7128754,0.766997274
1/10/2020,1173888.08,29802.86,97834.69,4649.79,132287.34,112.6916151,0.765852397
1/11/2020,1194923.28,30026.86,97609.05,4717.59,132353.50,110.7631818,0.764715598
1/12/2020,1200502.67,30078.21,99450.13,4817.76,134346.10,111.9082023,0.763759345
1/13/2020,1207558.13,30648.68,102178.51,5444.58,138271.77,114.5052684,0.76280052
1/14/2020,1199507.28,30037.04,101984.81,5877.90,137899.75,114.9636664,0.761937272
1/15/2020,1211063.89,31302.86,101521.50,5826.24,138650.60,114.4866139,0.76086718
1/16/2020,1156441.89,30244.73,100886.11,2080.86,133211.70,115.1909994,0.760749158
1/17/2020,,,,,,,
1/18/2020,,,,,,,
1/19/2020,,,,,,,
1/20/2020,,,,,,,
1/21/2020,,,,,,,
1/22/2020,,,,,,,
1/23/2020,,,,,,,
1/24/2020,,,,,,,
1/25/2020,,,,,,,
1/26/2020,,,,,,,
1/27/2020,,,,,,,
1/28/2020,,,,,,,
1/29/2020,,,,,,,
1/30/2020,,,,,,,
1/31/2020,,,,,,,
2/1/2020,,,,,,,
2/2/2020,,,,,,,
2/3/2020,,,,,,,
2/4/2020,,,,,,,
2/5/2020,,,,,,,
2/6/2020,,,,,,,
2/7/2020,,,,,,,
2/8/2020,,,,,,,
2/9/2020,,,,,,,
2/10/2020,,,,,,,
2/11/2020,,,,,,,
2/12/2020,,,,,,,
2/13/2020,,,,,,,
2/14/2020,,,,,,,
2/15/2020,,,,,,,
2/16/2020,,,,,,,
2/17/2020,,,,,,,
2/18/2020,,,,,,,
2/19/2020,,,,,,,
2/20/2020,,,,,,,
2/21/2020,,,,,,,
2/22/2020,,,,,,,
2/23/2020,,,,,,,
2/24/2020,,,,,,,
2/25/2020,,,,,,,
2/26/2020,,,,,,,
2/27/2020,,,,,,,
2/28/2020,,,,,,,
2/29/2020,,,,,,,
3/1/2020,,,,,,,
3/2/2020,,,,,,,
3/3/2020,,,,,,,
3/4/2020,,,,,,,
3/5/2020,,,,,,,
3/6/2020,,,,,,,
3/7/2020,,,,,,,
3/8/2020,,,,,,,
3/9/2020,,,,,,,
3/10/2020,,,,,,,
3/11/2020,,,,,,,
3/12/2020,,,,,,,
3/13/2020,,,,,,,
3/14/2020,,,,,,,
3/15/2020,,,,,,,
3/16/2020,,,,,,,
3/17/2020,,,,,,,
3/18/2020,,,,,,,
3/19/2020,,,,,,,
3/20/2020,,,,,,,
3/21/2020,,,,,,,
3/22/2020,,,,,,,
3/23/2020,,,,,,,
3/24/2020,,,,,,,
3/25/2020,,,,,,,
3/26/2020,,,,,,,
3/27/2020,,,,,,,
3/28/2020,,,,,,,
3/29/2020,,,,,,,
3/30/2020,,,,,,,
3/31/2020,,,,,,,
4/1/2020,,,,,,,
4/2/2020,,,,,,,
4/3/2020,,,,,,,
4/4/2020,,,,,,,
4/5/2020,,,,,,,
4/6/2020,,,,,,,
4/7/2020,,,,,,,
4/8/2020,,,,,,,
4/9/2020,,,,,,,
4/10/2020,,,,,,,
4/11/2020,,,,,,,
4/12/2020,,,,,,,
4/13/2020,,,,,,,
4/14/2020,,,,,,,
4/15/2020,,,,,,,
4/16/2020,,,,,,,
4/17/2020,,,,,,,
4/18/2020,,,,,,,
4/19/2020,,,,,,,
4/20/2020,,,,,,,
4/21/2020,,,,,,,
4/22/2020,,,,,,,
4/23/2020,,,,,,,
4/24/2020,,,,,,,
4/25/2020,,,,,,,
4/26/2020,,,,,,,
4/27/2020,,,,,,,
4/28/2020,,,,,,,
4/29/2020,,,,,,,
4/30/2020,,,,,,,
5/1/2020,,,,,,,
5/2/2020,,,,,,,
5/3/2020,,,,,,,
5/4/2020,,,,,,,
5/5/2020,,,,,,,
5/6/2020,,,,,,,
5/7/2020,,,,,,,
5/8/2020,,,,,,,
5/9/2020,,,,,,,
5/10/2020,,,,,,,
5/11/2020,,,,,,,
5/12/2020,,,,,,,
5/13/2020,,,,,,,
5/14/2020,,,,,,,
5/15/2020,,,,,,,
5/16/2020,,,,,,,
5/17/2020,,,,,,,
5/18/2020,,,,,,,
5/19/2020,,,,,,,
5/20/2020,,,,,,,
5/21/2020,,,,,,,
5/22/2020,,,,,,,
5/23/2020,,,,,,,
5/24/2020,,,,,,,
5/25/2020,,,,,,,
5/26/2020,,,,,,,
5/27/2020,,,,,,,
5/28/2020,,,,,,,
5/29/2020,,,,,,,
5/30/2020,,,,,,,
5/31/2020,,,,,,,
6/1/2020,,,,,,,
6/2/2020,,,,,,,
6/3/2020,,,,,,,
6/4/2020,,,,,,,
6/5/2020,,,,,,,
6/6/2020,,,,,,,
6/7/2020,,,,,,,
6/8/2020,,,,,,,
6/9/2020,,,,,,,
6/10/2020,,,,,,,
6/11/2020,,,,,,,
6/12/2020,,,,,,,
6/13/2020,,,,,,,
6/14/2020,,,,,,,
6/15/2020,,,,,,,
6/16/2020,,,,,,,
6/17/2020,,,,,,,
6/18/2020,,,,,,,
6/19/2020,,,,,,,
6/20/2020,,,,,,,
6/21/2020,,,,,,,
6/22/2020,,,,,,,
6/23/2020,,,,,,,
6/24/2020,,,,,,,
6/25/2020,,,,,,,
6/26/2020,,,,,,,
6/27/2020,,,,,,,
6/28/2020,,,,,,,
6/29/2020,,,,,,,
6/30/2020,,,,,,,
7/1/2020,,,,,,,
7/2/2020,,,,,,,
7/3/2020,,,,,,,
7/4/2020,,,,,,,
7/5/2020,,,,,,,
7/6/2020,,,,,,,
7/7/2020,,,,,,,
7/8/2020,,,,,,,
7/9/2020,,,,,,,
7/10/2020,,,,,,,
7/11/2020,,,,,,,
7/12/2020,,,,,,,
7/13/2020,,,,,,,
7/14/2020,,,,,,,
7/15/2020,,,,,,,
7/16/2020,,,,,,,
7/17/2020,,,,,,,
7/18/2020,,,,,,,
7/19/2020,,,,,,,
7/20/2020,,,,,,,
7/21/2020,,,,,,,
7/22/2020,,,,,,,
7/23/2020,,,,,,,
7/24/2020,,,,,,,
7/25/2020,,,,,,,
7/26/2020,,,,,,,
7/27/2020,,,,,,,
